Time	Channel A
-28.65599887	-0.10248520
-28.65399887	-0.10248520
-28.65199887	-0.10248520
-28.64999887	-0.10248520
-28.64799887	-0.10248520
-28.64599887	-0.10248520
-28.64399887	-0.10248520
-28.64199887	-0.10248520
-28.63999887	-0.10248520
-28.63799887	-0.10248520
-28.63599887	-0.10248520
-28.63399887	-0.10248520
-28.63199887	-0.10248520
-28.62999887	-0.10248520
-28.62799887	-0.10248520
-28.62599887	-0.10248520
-28.62399887	-0.10248520
-28.62199887	-0.10137790
-28.61999887	-0.10137790
-28.61799887	-0.10137790
-28.61599887	-0.10137790
-28.61399887	-0.10137790
-28.61199887	-0.10137790
-28.60999887	-0.10137790
-28.60799887	-0.10137790
-28.60599887	-0.10137790
-28.60399887	-0.10137790
-28.60199887	-0.10137790
-28.59999887	-0.10033220
-28.59799887	-0.09922490
-28.59599887	-0.09922490
-28.59399887	-0.09922490
-28.59199887	-0.09922490
-28.58999887	-0.09922490
-28.58799887	-0.09817913
-28.58599887	-0.09713337
-28.58399887	-0.09713337
-28.58199887	-0.09602609
-28.57999887	-0.09602609
-28.57799887	-0.09602609
-28.57599887	-0.09498031
-28.57399887	-0.09498031
-28.57199887	-0.09498031
-28.56999887	-0.09393454
-28.56799887	-0.09393454
-28.56599887	-0.09498031
-28.56399887	-0.09498031
-28.56199887	-0.09393454
-28.55999887	-0.09282726
-28.55799887	-0.09282726
-28.55599887	-0.09393454
-28.55399887	-0.09393454
-28.55199887	-0.09282726
-28.54999887	-0.09282726
-28.54799887	-0.09178150
-28.54599887	-0.09067421
-28.54399887	-0.09067421
-28.54199887	-0.08962844
-28.53999887	-0.08858268
-28.53799887	-0.08962844
-28.53599887	-0.08962844
-28.53399887	-0.08858268
-28.53199887	-0.08747540
-28.52999887	-0.08747540
-28.52799887	-0.08747540
-28.52599887	-0.08747540
-28.52399887	-0.08642963
-28.52199887	-0.08642963
-28.51999887	-0.08642963
-28.51799887	-0.08642963
-28.51599887	-0.08642963
-28.51399887	-0.08642963
-28.51199887	-0.08642963
-28.50999887	-0.08642963
-28.50799887	-0.08642963
-28.50599887	-0.08538385
-28.50399887	-0.08538385
-28.50199887	-0.08538385
-28.49999887	-0.08538385
-28.49799887	-0.08538385
-28.49599887	-0.08538385
-28.49399887	-0.08538385
-28.49199887	-0.08538385
-28.48999887	-0.08538385
-28.48799887	-0.08538385
-28.48599887	-0.08538385
-28.48399887	-0.08538385
-28.48199887	-0.08538385
-28.47999887	-0.08538385
-28.47799887	-0.08538385
-28.47599887	-0.08538385
-28.47399887	-0.08538385
-28.47199887	-0.08538385
-28.46999887	-0.08538385
-28.46799887	-0.08538385
-28.46599887	-0.08538385
-28.46399887	-0.08538385
-28.46199887	-0.08538385
-28.45999887	-0.08538385
-28.45799887	-0.08538385
-28.45599887	-0.08538385
-28.45399887	-0.08538385
-28.45199887	-0.08538385
-28.44999887	-0.08538385
-28.44799887	-0.08538385
-28.44599887	-0.08538385
-28.44399887	-0.08538385
-28.44199887	-0.08538385
-28.43999887	-0.08538385
-28.43799887	-0.08538385
-28.43599887	-0.08538385
-28.43399887	-0.08538385
-28.43199887	-0.08538385
-28.42999887	-0.08538385
-28.42799887	-0.08538385
-28.42599887	-0.08538385
-28.42399887	-0.08538385
-28.42199887	-0.08538385
-28.41999887	-0.08538385
-28.41799887	-0.08538385
-28.41599887	-0.08538385
-28.41399887	-0.08538385
-28.41199887	-0.08538385
-28.40999887	-0.08538385
-28.40799887	-0.08538385
-28.40599887	-0.08538385
-28.40399887	-0.08538385
-28.40199887	-0.08538385
-28.39999887	-0.08538385
-28.39799887	-0.08538385
-28.39599887	-0.08538385
-28.39399887	-0.08538385
-28.39199887	-0.08538385
-28.38999887	-0.08538385
-28.38799887	-0.08538385
-28.38599887	-0.08538385
-28.38399887	-0.08538385
-28.38199887	-0.08538385
-28.37999887	-0.08538385
-28.37799887	-0.08538385
-28.37599887	-0.08538385
-28.37399887	-0.08538385
-28.37199887	-0.08538385
-28.36999887	-0.08538385
-28.36799887	-0.08538385
-28.36599887	-0.08538385
-28.36399887	-0.08538385
-28.36199887	-0.08427657
-28.35999887	-0.08323081
-28.35799887	-0.08218504
-28.35599887	-0.08218504
-28.35399887	-0.08107775
-28.35199887	-0.08003199
-28.34999887	-0.07898622
-28.34799887	-0.07787894
-28.34599888	-0.07683317
-28.34399888	-0.07578740
-28.34199888	-0.07468012
-28.33999888	-0.07363435
-28.33799888	-0.07258859
-28.33599888	-0.07148130
-28.33399888	-0.07043553
-28.33199888	-0.06938976
-28.32999888	-0.06938976
-28.32799888	-0.06938976
-28.32599888	-0.06938976
-28.32399888	-0.06834400
-28.32199888	-0.06834400
-28.31999888	-0.06834400
-28.31799888	-0.06834400
-28.31599888	-0.06834400
-28.31399888	-0.06834400
-28.31199888	-0.06834400
-28.30999888	-0.06834400
-28.30799888	-0.06834400
-28.30599888	-0.06834400
-28.30399888	-0.06834400
-28.30199888	-0.06834400
-28.29999888	-0.06834400
-28.29799888	-0.06834400
-28.29599888	-0.06834400
-28.29399888	-0.06834400
-28.29199888	-0.06834400
-28.28999888	-0.06834400
-28.28799888	-0.06834400
-28.28599888	-0.06834400
-28.28399888	-0.06834400
-28.28199888	-0.06723671
-28.27999888	-0.06619094
-28.27799888	-0.06508366
-28.27599888	-0.06403790
-28.27399888	-0.06299213
-28.27199888	-0.06188484
-28.26999888	-0.06083908
-28.26799888	-0.05979331
-28.26599888	-0.05868602
-28.26399888	-0.05764025
-28.26199888	-0.05653297
-28.25999888	-0.05548720
-28.25799888	-0.05444144
-28.25599888	-0.05333415
-28.25399888	-0.05228839
-28.25199888	-0.05013533
-28.24999888	-0.04908957
-28.24799888	-0.04798228
-28.24599888	-0.04693652
-28.24399888	-0.04589075
-28.24199888	-0.04478347
-28.23999888	-0.04373770
-28.23799888	-0.04158464
-28.23599888	-0.03943159
-28.23399888	-0.03734006
-28.23199888	-0.03518701
-28.22999888	-0.03303396
-28.22799888	-0.03088091
-28.22599888	-0.02878937
-28.22399888	-0.02559055
-28.22199888	-0.02239173
-28.21999888	-0.02023868
-28.21799888	-0.01808563
-28.21599888	-0.01593258
-28.21399888	-0.01273376
-28.21199888	-0.00953494
-28.20999888	-0.00633612
-28.20799888	-0.00313730
-28.20599888	0.00000000
-28.20399888	0.00319882
-28.20199888	0.00639764
-28.19999888	0.00959646
-28.19799888	0.01279528
-28.19599888	0.01703986
-28.19399888	0.02128445
-28.19199888	0.02448327
-28.18999888	0.02768209
-28.18799888	0.03198819
-28.18599888	0.03623278
-28.18399888	0.04053888
-28.18199888	0.04478347
-28.17999888	0.04908957
-28.17799888	0.05333415
-28.17599888	0.05764025
-28.17399888	0.06188484
-28.17199888	0.06612943
-28.16999888	0.07043553
-28.16799888	0.07578740
-28.16599888	0.08107775
-28.16399888	0.08538385
-28.16199888	0.09073573
-28.15999888	0.09608760
-28.15799888	0.10137790
-28.15599888	0.10568410
-28.15399888	0.11103590
-28.15199888	0.11632630
-28.14999888	0.12167820
-28.14799888	0.12703000
-28.14599888	0.13238190
-28.14399888	0.13773380
-28.14199888	0.14302410
-28.13999888	0.14837600
-28.13799888	0.15372790
-28.13599888	0.15907970
-28.13399888	0.16443160
-28.13199888	0.16972190
-28.12999888	0.17507380
-28.12799888	0.18042570
-28.12599888	0.18682330
-28.12399888	0.19322100
-28.12199888	0.19857280
-28.11999888	0.20497050
-28.11799888	0.21032230
-28.11599888	0.21567420
-28.11399888	0.22207190
-28.11199888	0.22846950
-28.10999888	0.23486710
-28.10799888	0.24126480
-28.10599888	0.24772390
-28.10399888	0.25301430
-28.10199888	0.25941190
-28.09999888	0.26691680
-28.09799888	0.27331450
-28.09599888	0.27971210
-28.09399888	0.28610970
-28.09199888	0.29256890
-28.08999888	0.29896650
-28.08799888	0.30536420
-28.08599888	0.31176180
-28.08399888	0.31926670
-28.08199888	0.32566440
-28.07999888	0.33206200
-28.07799888	0.33845960
-28.07599888	0.34485730
-28.07399888	0.35236220
-28.07199888	0.35980560
-28.06999888	0.36731050
-28.06799888	0.37370820
-28.06599888	0.38010580
-28.06399888	0.38761070
-28.06199888	0.39400840
-28.05999888	0.40040600
-28.05799888	0.40784940
-28.05599888	0.41430850
-28.05399888	0.42175200
-28.05199888	0.42814960
-28.04999888	0.43565450
-28.04799888	0.44309790
-28.04599888	0.44949560
-28.04399888	0.45700050
-28.04199888	0.46339810
-28.03999888	0.47090300
-28.03799888	0.47730070
-28.03599888	0.48369830
-28.03399888	0.49114170
-28.03199888	0.49760090
-28.02999888	0.50504430
-28.02799888	0.51254920
-28.02599888	0.51999260
-28.02399888	0.52749750
-28.02199888	0.53494100
-28.01999888	0.54244580
-28.01799888	0.54988930
-28.01599888	0.55739420
-28.01399888	0.56483760
-28.01199888	0.57234250
-28.00999888	0.57984750
-28.00799888	0.58729080
-28.00599888	0.59479580
-28.00399888	0.60223920
-28.00199888	0.60974410
-27.99999888	0.61718750
-27.99799888	0.62469240
-27.99599888	0.63318160
-27.99399888	0.64068650
-27.99199889	0.64819150
-27.98999889	0.65563480
-27.98799889	0.66313980
-27.98599889	0.67058320
-27.98399889	0.67808810
-27.98199889	0.68553150
-27.97999889	0.69303640
-27.97799889	0.70047980
-27.97599889	0.70798470
-27.97399889	0.71542820
-27.97199889	0.72293310
-27.96999889	0.73037650
-27.96799889	0.73788140
-27.96599889	0.74532480
-27.96399889	0.75282970
-27.96199889	0.76027310
-27.95999889	0.76777800
-27.95799889	0.77522150
-27.95599889	0.78272630
-27.95399889	0.78912400
-27.95199889	0.79662900
-27.94999889	0.80407230
-27.94799889	0.81157730
-27.94599889	0.82006650
-27.94399889	0.82757130
-27.94199889	0.83501480
-27.93999889	0.84356550
-27.93799889	0.85107030
-27.93599889	0.85962100
-27.93399889	0.86706450
-27.93199889	0.87456940
-27.92999889	0.88201280
-27.92799889	0.88951770
-27.92599889	0.89696110
-27.92399889	0.90446600
-27.92199889	0.91301670
-27.91999889	0.92046010
-27.91799889	0.92796500
-27.91599889	0.93540850
-27.91399889	0.94291340
-27.91199889	0.95035680
-27.90999889	0.95786170
-27.90799889	0.96425930
-27.90599889	0.97170280
-27.90399889	0.97920770
-27.90199889	0.98671260
-27.89999889	0.99311020
-27.89799889	1.00055400
-27.89599889	1.00805900
-27.89399889	1.01550200
-27.89199889	1.02300700
-27.88999889	1.03045000
-27.88799889	1.03795500
-27.88599889	1.04650600
-27.88399889	1.05394900
-27.88199889	1.06034700
-27.87999889	1.06785200
-27.87799889	1.07529500
-27.87599889	1.08280000
-27.87399889	1.09030500
-27.87199889	1.09670300
-27.86999889	1.10414600
-27.86799889	1.11165100
-27.86599889	1.11909400
-27.86399889	1.12659900
-27.86199889	1.13299700
-27.85999889	1.14050200
-27.85799889	1.14690000
-27.85599889	1.15329700
-27.85399889	1.15969500
-27.85199889	1.16720000
-27.84999889	1.17464300
-27.84799889	1.18104100
-27.84599889	1.18854600
-27.84399889	1.19598900
-27.84199889	1.20238700
-27.83999889	1.20884600
-27.83799889	1.21524400
-27.83599889	1.22268700
-27.83399889	1.22908500
-27.83199889	1.23548200
-27.82999889	1.24298700
-27.82799889	1.24938500
-27.82599889	1.25689000
-27.82399889	1.26433300
-27.82199889	1.27073100
-27.81999889	1.27712800
-27.81799889	1.28358800
-27.81599889	1.29103100
-27.81399889	1.29742900
-27.81199889	1.30382600
-27.80999889	1.31133100
-27.80799889	1.31877500
-27.80599889	1.32523400
-27.80399889	1.33163100
-27.80199889	1.33802900
-27.79999889	1.34547200
-27.79799889	1.35193200
-27.79599889	1.35832900
-27.79399889	1.36368100
-27.79199889	1.37007900
-27.78999889	1.37647600
-27.78799889	1.38287400
-27.78599889	1.38927200
-27.78399889	1.39566900
-27.78199889	1.40102100
-27.77999889	1.40741900
-27.77799889	1.41277100
-27.77599889	1.41812300
-27.77399889	1.42452000
-27.77199889	1.43091800
-27.76999889	1.43731500
-27.76799889	1.44266700
-27.76599889	1.44801900
-27.76399889	1.45337100
-27.76199889	1.45976900
-27.75999889	1.46512100
-27.75799889	1.47151800
-27.75599889	1.47687000
-27.75399889	1.48216000
-27.75199889	1.48646700
-27.74999889	1.49181800
-27.74799889	1.49710900
-27.74599889	1.50356800
-27.74399889	1.50885800
-27.74199889	1.51421000
-27.73999889	1.51851600
-27.73799889	1.52380700
-27.73599889	1.52915800
-27.73399889	1.53451000
-27.73199889	1.53986200
-27.72999889	1.54521400
-27.72799889	1.55050400
-27.72599889	1.55481100
-27.72399889	1.56016200
-27.72199889	1.56551400
-27.71999889	1.57080500
-27.71799889	1.57615600
-27.71599889	1.58150800
-27.71399889	1.58575300
-27.71199889	1.59110500
-27.70999889	1.59645700
-27.70799889	1.60180900
-27.70599889	1.60605300
-27.70399889	1.61140500
-27.70199889	1.61565000
-27.69999889	1.62100100
-27.69799889	1.62530800
-27.69599889	1.62955200
-27.69399889	1.63490400
-27.69199889	1.63914900
-27.68999889	1.64345500
-27.68799889	1.64769900
-27.68599889	1.65200500
-27.68399889	1.65625000
-27.68199889	1.66055600
-27.67999889	1.66480100
-27.67799889	1.66800000
-27.67599889	1.67230600
-27.67399889	1.67655000
-27.67199889	1.67974900
-27.66999889	1.68405500
-27.66799889	1.68725400
-27.66599889	1.69149900
-27.66399889	1.69580500
-27.66199889	1.69900300
-27.65999889	1.70220200
-27.65799889	1.70644700
-27.65599889	1.71075300
-27.65399889	1.71499800
-27.65199889	1.71819600
-27.64999889	1.72139500
-27.64799889	1.72459400
-27.64599889	1.72890000
-27.64399889	1.73209900
-27.64199889	1.73529800
-27.63999889	1.73849700
-27.63799890	1.74169500
-27.63599890	1.74489400
-27.63399890	1.74704700
-27.63199890	1.74920000
-27.62999890	1.75239900
-27.62799890	1.75559800
-27.62599890	1.75775100
-27.62399890	1.75984300
-27.62199890	1.76199600
-27.61999890	1.76414900
-27.61799890	1.76624000
-27.61599890	1.76839300
-27.61399890	1.77054600
-27.61199890	1.77263800
-27.60999890	1.77479100
-27.60799890	1.77694400
-27.60599890	1.77903500
-27.60399890	1.78118800
-27.60199890	1.78334200
-27.59999890	1.78549500
-27.59799890	1.78758600
-27.59599890	1.78973900
-27.59399890	1.79189200
-27.59199890	1.79404500
-27.58999890	1.79613700
-27.58799890	1.79829000
-27.58599890	1.80044300
-27.58399890	1.80259600
-27.58199890	1.80468800
-27.57999890	1.80684100
-27.57799890	1.80788600
-27.57599890	1.81003900
-27.57399890	1.81219200
-27.57199890	1.81434500
-27.56999890	1.81643700
-27.56799890	1.81754400
-27.56599890	1.81859000
-27.56399890	1.81969700
-27.56199890	1.82074300
-27.55999890	1.82178900
-27.55799890	1.82289600
-27.55599890	1.82394200
-27.55399890	1.82498800
-27.55199890	1.82609500
-27.54999890	1.82609500
-27.54799890	1.82714100
-27.54599890	1.82818700
-27.54399890	1.82818700
-27.54199890	1.82818700
-27.53999890	1.82818700
-27.53799890	1.82818700
-27.53599890	1.82929400
-27.53399890	1.83034000
-27.53199890	1.83138500
-27.52999890	1.83249300
-27.52799890	1.83353800
-27.52599890	1.83353800
-27.52399890	1.83458400
-27.52199890	1.83458400
-27.51999890	1.83458400
-27.51799890	1.83569100
-27.51599890	1.83569100
-27.51399890	1.83673700
-27.51199890	1.83778300
-27.50999890	1.83778300
-27.50799890	1.83889000
-27.50599890	1.83889000
-27.50399890	1.83889000
-27.50199890	1.83889000
-27.49999890	1.83889000
-27.49799890	1.83778300
-27.49599890	1.83778300
-27.49399890	1.83778300
-27.49199890	1.83673700
-27.48999890	1.83673700
-27.48799890	1.83673700
-27.48599890	1.83569100
-27.48399890	1.83458400
-27.48199890	1.83353800
-27.47999890	1.83249300
-27.47799890	1.83249300
-27.47599890	1.83138500
-27.47399890	1.83138500
-27.47199890	1.83034000
-27.46999890	1.82929400
-27.46799890	1.82818700
-27.46599890	1.82714100
-27.46399890	1.82498800
-27.46199890	1.82394200
-27.45999890	1.82289600
-27.45799890	1.82178900
-27.45599890	1.82074300
-27.45399890	1.81969700
-27.45199890	1.81859000
-27.44999890	1.81643700
-27.44799890	1.81434500
-27.44599890	1.81219200
-27.44399890	1.81003900
-27.44199890	1.80788600
-27.43999890	1.80684100
-27.43799890	1.80468800
-27.43599890	1.80259600
-27.43399890	1.80148900
-27.43199890	1.79933600
-27.42999890	1.79724400
-27.42799890	1.79509100
-27.42599890	1.79293800
-27.42399890	1.79078500
-27.42199890	1.78869300
-27.41999890	1.78549500
-27.41799890	1.78334200
-27.41599890	1.78118800
-27.41399890	1.77909700
-27.41199890	1.77694400
-27.40999890	1.77374500
-27.40799890	1.77054600
-27.40599890	1.76734700
-27.40399890	1.76414900
-27.40199890	1.76095000
-27.39999890	1.75879700
-27.39799890	1.75559800
-27.39599890	1.75239900
-27.39399890	1.74920000
-27.39199890	1.74600100
-27.38999890	1.74280300
-27.38799890	1.73954200
-27.38599890	1.73634400
-27.38399890	1.73314500
-27.38199890	1.72890000
-27.37999890	1.72459400
-27.37799890	1.72139500
-27.37599890	1.71819600
-27.37399890	1.71499800
-27.37199890	1.71179900
-27.36999890	1.70755400
-27.36799890	1.70324800
-27.36599890	1.70004900
-27.36399890	1.69580500
-27.36199890	1.69149900
-27.35999890	1.68725400
-27.35799890	1.68294800
-27.35599890	1.67974900
-27.35399890	1.67550400
-27.35199890	1.67119800
-27.34999890	1.66800000
-27.34799890	1.66375500
-27.34599890	1.65944900
-27.34399890	1.65409700
-27.34199890	1.64985200
-27.33999890	1.64554600
-27.33799890	1.64130200
-27.33599890	1.63705700
-27.33399890	1.63170500
-27.33199890	1.62739900
-27.32999890	1.62315500
-27.32799890	1.61780300
-27.32599890	1.61245100
-27.32399890	1.60709900
-27.32199890	1.60285400
-27.31999890	1.59750200
-27.31799890	1.59215100
-27.31599890	1.58790600
-27.31399890	1.58255400
-27.31199890	1.57831000
-27.30999890	1.57295800
-27.30799890	1.56760600
-27.30599890	1.56225400
-27.30399890	1.55696400
-27.30199890	1.55161200
-27.29999890	1.54626000
-27.29799890	1.54090800
-27.29599890	1.53666300
-27.29399890	1.53131200
-27.29199890	1.52596000
-27.28999890	1.52060800
-27.28799890	1.51531700
-27.28599891	1.50996600
-27.28399891	1.50356800
-27.28199891	1.49821600
-27.27999891	1.49286400
-27.27799891	1.48646700
-27.27599891	1.48006900
-27.27399891	1.47471700
-27.27199891	1.46831900
-27.26999891	1.46296800
-27.26799891	1.45761600
-27.26599891	1.45121800
-27.26399891	1.44371300
-27.26199891	1.43731500
-27.25999891	1.43091800
-27.25799891	1.42452000
-27.25599891	1.41812300
-27.25399891	1.41172500
-27.25199891	1.40532700
-27.24999891	1.39886800
-27.24799891	1.39142500
-27.24599891	1.38502700
-27.24399891	1.37862900
-27.24199891	1.37112500
-27.23999891	1.36472700
-27.23799891	1.35832900
-27.23599891	1.35082400
-27.23399891	1.34442700
-27.23199891	1.33802900
-27.22999891	1.33163100
-27.22799891	1.32523400
-27.22599891	1.31772900
-27.22399891	1.31133100
-27.22199891	1.30382600
-27.21999891	1.29742900
-27.21799891	1.28998500
-27.21599891	1.28358800
-27.21399891	1.27712800
-27.21199891	1.26968500
-27.20999891	1.26328700
-27.20799891	1.25578200
-27.20599891	1.24833900
-27.20399891	1.24083400
-27.20199891	1.23339100
-27.19999891	1.22588600
-27.19799891	1.21844200
-27.19599891	1.21093800
-27.19399891	1.20349400
-27.19199891	1.19494300
-27.18999891	1.18743800
-27.18799891	1.17999500
-27.18599891	1.17249000
-27.18399891	1.16393900
-27.18199891	1.15545000
-27.17999891	1.14794500
-27.17799891	1.13939500
-27.17599891	1.13195100
-27.17399891	1.12340100
-27.17199891	1.11485000
-27.16999891	1.10629900
-27.16799891	1.09879400
-27.16599891	1.09030500
-27.16399891	1.08175400
-27.16199891	1.07320400
-27.15999891	1.06569900
-27.15799891	1.05714800
-27.15599891	1.04859700
-27.15399891	1.04004700
-27.15199891	1.03260300
-27.14999891	1.02405300
-27.14799891	1.01550200
-27.14599891	1.00695100
-27.14399891	0.99840060
-27.14199891	0.98991140
-27.13999891	0.98240650
-27.13799891	0.97385580
-27.13599891	0.96530510
-27.13399891	0.95675440
-27.13199891	0.94826530
-27.12999891	0.93971460
-27.12799891	0.93116380
-27.12599891	0.92261320
-27.12399891	0.91301670
-27.12199891	0.90446600
-27.11999891	0.89486960
-27.11799891	0.88631890
-27.11599891	0.87666090
-27.11399891	0.86817180
-27.11199891	0.85851380
-27.10999891	0.84996310
-27.10799891	0.84036660
-27.10599891	0.83181600
-27.10399891	0.82221950
-27.10199891	0.81366880
-27.09999891	0.80407230
-27.09799891	0.79447590
-27.09599891	0.78487940
-27.09399891	0.77522150
-27.09199891	0.76667080
-27.08999891	0.75707430
-27.08799891	0.74852360
-27.08599891	0.73892720
-27.08399891	0.73037650
-27.08199891	0.72078000
-27.07999891	0.71118350
-27.07799891	0.70158710
-27.07599891	0.69192910
-27.07399891	0.68233270
-27.07199891	0.67273620
-27.06999891	0.66313980
-27.06799891	0.65348180
-27.06599891	0.64493110
-27.06399891	0.63533470
-27.06199891	0.62678400
-27.05999891	0.61718750
-27.05799891	0.60759100
-27.05599891	0.59799460
-27.05399891	0.58833660
-27.05199891	0.57874020
-27.04999891	0.56914370
-27.04799891	0.56059300
-27.04599891	0.55099650
-27.04399891	0.54244580
-27.04199891	0.53284940
-27.03999891	0.52319150
-27.03799891	0.51359500
-27.03599891	0.50399850
-27.03399891	0.49440210
-27.03199891	0.48474410
-27.02999891	0.47514760
-27.02799891	0.46555120
-27.02599891	0.45595470
-27.02399891	0.44629680
-27.02199891	0.43670030
-27.01999891	0.42710380
-27.01799891	0.41750740
-27.01599891	0.40784940
-27.01399891	0.39825300
-27.01199891	0.38865650
-27.00999891	0.37906000
-27.00799891	0.36940210
-27.00599891	0.35980560
-27.00399891	0.35020910
-27.00199891	0.34061270
-26.99999891	0.33101620
-26.99799891	0.32135830
-26.99599891	0.31176180
-26.99399891	0.30321110
-26.99199891	0.29361470
-26.98999891	0.28506400
-26.98799891	0.27546750
-26.98599891	0.26587100
-26.98399891	0.25621310
-26.98199891	0.24661660
-26.97999891	0.23702020
-26.97799891	0.22742370
-26.97599891	0.21887300
-26.97399891	0.20927660
-26.97199891	0.20072590
-26.96999891	0.19106790
-26.96799891	0.18257870
-26.96599891	0.17292080
-26.96399891	0.16437010
-26.96199891	0.15477360
-26.95999891	0.14517720
-26.95799891	0.13558070
-26.95599891	0.12598430
-26.95399891	0.11743360
-26.95199891	0.10777560
-26.94999891	0.09928641
-26.94799891	0.08962844
-26.94599891	0.08107775
-26.94399891	0.07148130
-26.94199891	0.06293061
-26.93999891	0.05333415
-26.93799891	0.04478347
-26.93599891	0.03518701
-26.93399891	0.02663632
-26.93199892	0.01703986
-26.92999892	0.00848917
-26.92799892	0.00000000
-26.92599892	-0.00848917
-26.92399892	-0.01703986
-26.92199892	-0.02559055
-26.91999892	-0.03303396
-26.91799892	-0.04158464
-26.91599892	-0.04908957
-26.91399892	-0.05653297
-26.91199892	-0.06403790
-26.90999892	-0.07148130
-26.90799892	-0.07787894
-26.90599892	-0.08433809
-26.90399892	-0.09073573
-26.90199892	-0.09713337
-26.89999892	-0.10248520
-26.89799892	-0.10783710
-26.89599892	-0.11208170
-26.89399892	-0.11632630
-26.89199892	-0.11958660
-26.88999892	-0.12278540
-26.88799892	-0.12598430
-26.88599892	-0.12813730
-26.88399892	-0.13133610
-26.88199892	-0.13453490
-26.87999892	-0.13558070
-26.87799892	-0.13662650
-26.87599892	-0.13877950
-26.87399892	-0.13982530
-26.87199892	-0.13982530
-26.86999892	-0.13982530
-26.86799892	-0.13982530
-26.86599892	-0.13982530
-26.86399892	-0.13982530
-26.86199892	-0.13982530
-26.85999892	-0.13982530
-26.85799892	-0.13982530
-26.85599892	-0.13982530
-26.85399892	-0.13982530
-26.85199892	-0.13877950
-26.84999892	-0.13773380
-26.84799892	-0.13773380
-26.84599892	-0.13773380
-26.84399892	-0.13668800
-26.84199892	-0.13668800
-26.83999892	-0.13668800
-26.83799892	-0.13668800
-26.83599892	-0.13668800
-26.83399892	-0.13668800
-26.83199892	-0.13668800
-26.82999892	-0.13668800
-26.82799892	-0.13668800
-26.82599892	-0.13668800
-26.82399892	-0.13668800
-26.82199892	-0.13668800
-26.81999892	-0.13668800
-26.81799892	-0.13668800
-26.81599892	-0.13668800
-26.81399892	-0.13668800
-26.81199892	-0.13668800
-26.80999892	-0.13668800
-26.80799892	-0.13668800
-26.80599892	-0.13668800
-26.80399892	-0.13668800
-26.80199892	-0.13668800
-26.79999892	-0.13668800
-26.79799892	-0.13668800
-26.79599892	-0.13668800
-26.79399892	-0.13668800
-26.79199892	-0.13668800
-26.78999892	-0.13668800
-26.78799892	-0.13668800
-26.78599892	-0.13668800
-26.78399892	-0.13668800
-26.78199892	-0.13668800
-26.77999892	-0.13668800
-26.77799892	-0.13668800
-26.77599892	-0.13668800
-26.77399892	-0.13668800
-26.77199892	-0.13668800
-26.76999892	-0.13668800
-26.76799892	-0.13668800
-26.76599892	-0.13668800
-26.76399892	-0.13668800
-26.76199892	-0.13668800
-26.75999892	-0.13668800
-26.75799892	-0.13668800
-26.75599892	-0.13668800
-26.75399892	-0.13668800
-26.75199892	-0.13668800
-26.74999892	-0.13668800
-26.74799892	-0.13668800
